teacher_id,item_name,item_year,item_type,journal,journal_type,co_worker_in,co_worker_out,scholarship_type,equis
110954.0,LEGO Bricks: Fit for the Big Screen,2017,,,X,,Jenny Craddock,Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,明哲文選系列叢書      系列叢書二 動態競爭:後波特時代的競爭優勢,2020,,,X,,,Basic_or_Discovery_Scholarship,E7:Books (e.g. research monographs)
110954.0,Competitive Dynamics: An Introduction,2019,,,X,,"David Baum, Mary Summers Whittle",Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,Smithfield Foods: Activists and Acquisitions,2019,,,X,,"Ruo Jia,         Gerry Yemen",Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,有教無類：恩師愛新覺羅毓鋆教育理念的承傳行踐,2019,期刊論文,外國經濟與管理,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,理論與實踐的‘合一’：一個全方位管理學者的創業歷程,2019,期刊論文,外國經濟與管理,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,中美貿易戰：基於動態競爭的視角,2019,期刊論文,外國經濟與管理,X,,龐大龍,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,Why Should I care,2018,,,X,,Charles Tucker,Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,The Culture-Strategy-Execution Trio: A How-To Guide,2018,,,X,,"Yi Ping Chan,  Charles Tucker",Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,華夏智慧的知與行：  ‘明哲’方法與心法,2018,期刊論文,外國經濟與管理,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,動態競爭研究與教學的‘合一’：文化雙融整合,2018,期刊論文,外國經濟與管理,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,動態競爭研究與教學的「合一」：邁向文化雙融的整合,2018,期刊論文,管理學報,O,,林豪傑            連婉茜譯,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,The Research-Teaching “Oneness” of Competitive Dynamics: Toward an Ambicultural Integration,2018,期刊論文,Asia Pacific Journal of Management,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,Scholarship-Practice “Oneness” of an Academic Career: The Entrepreneurial Pursuit of an Expansive View of Management Scholarship,2018,期刊論文,Asia Pacific Journal of Management,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
110954.0,明哲文選系列叢書      系列叢書一 承傳行踐:全方位管理學者的淬鍊,2020,,,X,,,Basic_or_Discovery_Scholarship,E7:Books (e.g. research monographs)
110954.0,Hilton China (A),2020,,,X,,Gerry Yemen,Teaching_and_Learning_Scholarship,E6:Published Case Studies
110954.0,Optimizing Academic Articles: A Practical Guide for Managers,2020,,,X,,Charles Tucker,Teaching_and_Learning_Scholarship,E6:Published Case Studies
125929.0,Why do Patients Forget to Take Immunosuppression Medications and Miss Appointments: Can a Mobile Phone App Help?,2016,期刊論文,Journal of Medical Internet Research -  Public Health Surveillance,O,,"Israni A, Dean C, Kasel B, Berndt L, Wildebush W",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Quality Indicator Development for Positive Screen Follow-up for Sickle Cell Disease and Trait,2016,期刊論文,American Journal of Preventive Medicine,O,,"Faro AZ, Oyeku",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Association of a Bundled-Payment Program with Cost and Outcomes in Full-Cycle Breast Cancer Care,2017,期刊論文,JAMA Oncology,O,,"Cheng SH, Wu JY, Lin YP, Kao WH, Lin CL, Chen YJ, Tsai SL, Kao FY, and Huang AT",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Using a Medical Intranet of Things (IOT) System to Prevent Bed Falls in an Acute Care Hospital: A Pilot Study,2018,期刊論文,Journal of Medical Internet Research,O,,"Balaguera H, Wise D, Ng CY, Tso H-W, Chiang W, Hutchinson A, Galvin T, Hilborne L, Hoffman C, Huang C",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Outcomes of Follow-up Visits After Bronchiolitis Hospitalizations,2018,期刊論文,JAMA Pediatrics,O,,"Schroeder AR, Destino LA, Brooks R, Coon ER",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Parents’ Knowledge and Education of Retinopathy of Prematurity for Very Low Birth Weight Infants,2018,期刊論文,American Journal of Ophthalmology,O,,"Eneriz-Wiemer M, Liu S, Chu M, Uribe-Leitz T, Rajani K, Sankar M, Robbins SL, Lee HC, Woodard C",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Theory-Based Health Behavior Interventions for Pediatric Chronic Disease Management: A Systematic Literature Review,2015,期刊論文,JAMA Pediatrics,O,,"Ng CY, Thomas-Uribe M, Yang YA, Chu MCY, Liu S, Pulendran UP, Lin BJ, Lerner DS, King AC",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Managed Care and the Sickle Cell Disease,2018,期刊論文,Journal of General Internet Medicine,O,,"Lewit, E, Thirumalai K",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Understanding Barriers to Early Intervention Services for Preterm Infants: Lessons from Two States.,2015,期刊論文,Academic Pediatrics,O,,"Little AA, Kamholz K, Corwin BK, Barrero-Castillero A",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Healthy Hearts in Pediatric Heart Transplant Patients with an Exercise and Diet Intervention via Live Video Conferencing—Design and Rationale,2018,期刊論文,Pediatric Transplant,O,,"Chen AC, Rosenthal DN, Couch SC, Berry S, Stauffer KJ, Brabender J, McDonald N, Lee D, Barkoff L, Nourse SE, Kazmucha J, Olson I, Tierney ESS",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,In-Person Interpreter Use and Hospital Length of Stay among Infants with Low Birth Weight,2018,期刊論文,International Journal of Environmental Research and Public Health,O,,"Eneriz-Wiemer M, Sanders LM, McIntyre M, Mendoza FS, Do DP",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Hospitalization Patterns for Inpatient Surgery and Procedures in California:2000 – 2016,2019,期刊論文,Anesthesia and Analgesia,O,,"Muffly MK, Honkanen A, Scheinker D, Wang T, Saynina O, Mark A. Singleton MA, Sanders L",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,"Impact of Mobile Application-Based Health Coaching and Behavioral Change Program on Participant Engagement and Weight Status of Overweight and Obese Children, A Retrospective Cohort Study",2019,期刊論文,Journal of Medical Internet Research mHealth and uHealth,O,,"Cueto V, Sanders LM",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,"Keys to Academic Success for Under-Represented Minority Young Investigators: Recommendations from the Research in Academic Pediatrics Initiative on Diversity (RAPID), National Advisory Committee",2019,期刊論文,International Journal for Equity in Health,O,,"Flores G, Mendoza FS, DeBaun MR, Fuentes-Afflick E, Jones VF, Mendoza JA, Raphael JL",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,"Associations Between Body fat, Muscle Mass, and Non-alcoholic Fatty Liver Disease: A Population-based Study",2019,期刊論文,Hepatology Communications,O,,"Hsing JC, Nguyen MH, Yang B4, Min Y, Han SS, Pung E, Winter S, Zhao X, Gan D, Hsing AW, Zhu S",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125929.0,Variation in Primary Care Management of Attention-Deficit/Hyperactivity Disorder by Primary Care Providers,2019,期刊論文,Academic Pediatrics,O,,"Bannett Y, Feldman HM, Bentley JP, Ansel DA, Huffman LC",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
105894.0,How much more (or less) Is a brand worth when made In a low labor-cost country? It depends upon who and where you ask,2018,期刊論文,Journal of Promotion Management,,,,,E1:Academic Research Articles
111285.0,Nature and Relationship Between Corporate Social Performance and Firm Size: A Cross-National Empirical Study,2019,期刊論文,Social Responsibility Journal,,,,,E1:Academic Research Articles
105894.0,Tolerance for cheating from the classroom to the boardroom: a study of underlying personal and cultural drivers,2020,期刊論文,Journal of Marketing Education,,,,,E1:Academic Research Articles
105894.0,Advertising and Peer Influences on Teen and Young Adolescent Alcohol Consumption Decisions: A Theory-of-Reasoned-Action Approach,2020,期刊論文,Journal of Promotion Management,,,,,E1:Academic Research Articles
105894.0,"What Dirves Young Consumers to Drink?  Attitudinal, Normative, and Advertising Drivers of Adolescents’ Intentions to Consume Beer and Alcohol",2020,期刊論文,Advertising and Society Quarterly,,,,,E1:Academic Research Articles
111285.0,How Much More (or Less) is a Brand Worth When Made in a Low Labor-Cost Country?  It depends upon Who and Where You Ask,2018,期刊論文,Journal of Promotion Management,,,,,E1:Academic Research Articles
111285.0,How Do Form and Functional Newness Affect Adoption Preference? The Moderating Role of Consumer Need for Uniqueness,2018,期刊論文,Journal of Consumer Marketing,,,,,E1:Academic Research Articles
111650.0,It’s Not Just a Yes or No Answer: Expressions of Local Health Department Accreditation.,2016,期刊論文,Frontiers in Public Health,,,,,E1:Academic Research Articles
111285.0,Tolerance for Cheating from the Classroom to the Boardroom: A Study of Underlying Personal Cultural Drivers,2020,期刊論文,Journal of Marketing Education,,,,,E1:Academic Research Articles
111285.0,The Interdependencies of Marketing Capabilities and Operations Efficiency in Hospitals,2020,期刊論文,Journal of Business Research,,,,,E1:Academic Research Articles
111650.0,Addressing Medicaid Expansion from the Perspective of Patient Experience in Hospitals.,2016,期刊論文,The Patient: Patient–Centered Outcomes Research,,,,,E1:Academic Research Articles
111650.0,Drivers and barriers for adopting accreditation at local health departments for their performance improvement effort.,2017,期刊論文,Journal of Public Health Management and Practice,,,,,E1:Academic Research Articles
111650.0,The use of focus groups to foster stakeholder engagement in intercity passenger rail planning,2018,期刊論文,Case Studies on Transport Policy,,,,,E1:Academic Research Articles
111650.0,From good to great: Nonlinear Improvement of healthcare service.,2018,期刊論文,International Journal of Pharmaceutical and Healthcare Marketing,,,,,E1:Academic Research Articles
105894.0,Brand and countryinfluences on purchase intentions: A theory-of-reasoned-action approach,2018,期刊論文,Journal of Promotion Management,,,,,E1:Academic Research Articles
111285.0,"Information Exchange in Social Networks for Health Care: The Role of Trust, Social Connections, Gender, and Age",2019,期刊論文,Journal of Consumer Marketing,,,,,E1:Academic Research Articles
105894.0,Chronological age versus life horizon: Exploring the concept of aging in consumer behavior,2016,期刊論文,Journal of Marketing Development and Competitiveness,,,,,E1:Academic Research Articles
105894.0,A Handbook of Intra-Cultural Marketing,2020,,,,,,,E7:Books (e.g. research monographs)
105894.0,A Handbook of Cross Cultural Marketing,2020,,,,,,,E7:Books (e.g. research monographs)
111520.0,"Team goal orientation composition, team efficacy and team performance: The separate roles of team leader and members",2019,期刊論文,Journal of Management & Organization,O,,"Huang, C. Y.;Huang, J. C.;Chang, Y. E.",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
113613.0,The Role of US Variables in Long-Run and Short-Run Taiwan Stock Volatility,2019,期刊論文,Emerging Markets Finance and Trade,O,,"Chao, Shih-Wei",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
111651.0,Modeling and Optimization of Time-of-Use Electricity Pricing Systems,2019,期刊論文,IEEE Transactions on Smart Grid,X,,Y.C. Hung;G. Michailidis,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102702.0,Effects of Mobile Game-based English Vocabulary Learning APP on Learners’ Perceptions and Learning Performance: A Case Study of Taiwanese EFL Learners,2019,期刊論文,ReCALL,O,,Chih-Ming Chen;HUIMEI LIU;Hong-Bin Huan,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
306014.0,"Why do People Continue to Play Mobile Game Apps? A Perspective of Individual Motivation, Social Factor and Gaming Factor",2019,期刊論文,Journal of Internet Technology,X,,"Yang, Heng-Li;Lin, Ren-Xiang",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
354008.0,Do Domestic Immigrants Live Longer? An Approach for Estimating Life Expectancy of Small Populations,2019,期刊論文,Migration Letters,X,,王信忠;余清祥;王子瑜,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
306014.0,The Reasons Why Elderly Mobile Users Adopt Ubiquitous Mobile Social Service,2019,期刊論文,Computers in Human Behavior,O,,"Yang, Heng-Li;Lin, Shiang-Lin",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
301012.0,ICT 國際品牌之通路管理方案－以台灣惠普資訊科技股份有限公司為例,2019,期刊論文,產業與管理論壇,O,,黃士修;于卓民;巫立宇,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
354005.0,A two-phase preventive maintenance policy considering imperfect repair and postponed replacement,2019,期刊論文,European journal of Operational Research,X,,"Yang, L;Ye, Z-S;Lee, C.;Yang, S-F;Peng, R",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
354005.0,Service quality variation monitoring using the interquartile range control chart,2019,期刊論文,Quality Technology and Quantitative y Management,X,,"Yang, SF;Jiang, TA",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
123260.0,Development of Trust Measure in Biometric Technology,2019,會議論文,,X,,Zhaleh Semnani-Azad;簡士鎰;Yannick Forster;Stephanie Schuckers;Houchao Gan,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
